Chromosome	Strand	Start	End	Dominant	Signal	Rank	rep 1	rep 2	rep 3
chr	-	3443118	3443123	3443120	0.13802889576883384	1380	1.0	1.0	1.0
chr	-	3471902	3471914	3471904	0.13802889576883384	1381	1.0	1.0	1.0
chr	+	4425941	4425956	4425952	0.13795986622073578	1382	1.0	1.0	
chr	-	3472853	3472868	3472862	0.13794810853634384	1383	1.0		1.0
chr	-	3440006	3440015	3440011	0.13787782034908472	1384	1.0	1.0	1.0
chr	-	3428947	3429002	3428991	0.1378224143288979	1385	1.0	1.0	1.0
chr	-	3443242	3443253	3443247	0.1377765064836003	1386	1.0	1.0	1.0
chr	+	1147532	1147540	1147536	0.13774891774891776	1387		1.0	1.0
chr	-	3451914	3451923	3451919	0.13760964912280702	1388	1.0	1.0	1.0
chr	+	4176484	4176492	4176485	0.13752913752913754	1389	1.0	1.0	
chr	-	3452266	3452295	3452287	0.1375180375180375	1390	1.0	1.0	1.0
chr	-	3450625	3450633	3450626	0.1375086266390614	1391	1.0	1.0	1.0
chr	-	2745707	2745728	2745709	0.13749999999999998	1392		1.0	1.0
chr	-	3445482	3445501	3445496	0.13749999999999998	1393	1.0	1.0	1.0
chr	-	3449177	3449186	3449180	0.1374511157119853	1394	1.0	1.0	1.0
chr	+	189769	189780	189772	0.13731884057971014	1395	1.0	1.0	1.0
chr	-	2746173	2746182	2746175	0.13730158730158729	1396	1.0	1.0	1.0
chr	-	3471106	3471129	3471125	0.1372549019607843	1397	1.0	1.0	1.0
chr	-	3450177	3450192	3450186	0.13722943722943723	1398	1.0	1.0	1.0
chr	-	3443305	3443318	3443308	0.13721061547148503	1399	1.0	1.0	1.0
chr	+	1151730	1151742	1151734	0.1372053872053872	1400	1.0	1.0	1.0
chr	+	4178626	4178634	4178630	0.1371954842543078	1401	1.0	1.0	1.0
chr	+	963478	963485	963482	0.13714063714063715	1402	1.0	1.0	1.0
chr	-	3444962	3444967	3444963	0.13709559361733273	1403	1.0	1.0	1.0
chr	-	3443398	3443409	3443402	0.13703703703703704	1404	1.0	1.0	1.0
chr	+	4425317	4425339	4425321	0.13685878391760745	1405	1.0	1.0	1.0
chr	+	4180698	4180705	4180699	0.13682441976299864	1406	1.0	1.0	1.0
chr	-	2744584	2744592	2744584	0.1368083465270166	1407	1.0	1.0	1.0
chr	+	4176046	4176054	4176046	0.13675213675213674	1408	1.0		1.0
chr	-	3451990	3451994	3451992	0.13675213675213674	1409	1.0	1.0	1.0
chr	-	3452935	3452946	3452939	0.1366666666666667	1410	1.0	1.0	1.0
chr	-	1019529	1019545	1019534	0.13657407407407407	1411	1.0	1.0	1.0
chr	+	3210913	3210920	3210914	0.13655677655677656	1412	1.0	1.0	1.0
chr	+	4179553	4179563	4179558	0.1365079365079365	1413	1.0	1.0	1.0
chr	+	4426078	4426091	4426084	0.1365079365079365	1414	1.0	1.0	1.0
chr	-	3445842	3445849	3445843	0.13649096002037178	1415	1.0	1.0	1.0
chr	-	3471889	3471897	3471894	0.1363697705802969	1416	1.0	1.0	1.0
chr	-	3442133	3442147	3442141	0.13634408602150538	1417	1.0	1.0	1.0
chr	+	3210791	3210800	3210796	0.1361853832442068	1418	1.0	1.0	1.0
chr	+	4425296	4425312	4425302	0.1361749680715198	1419	1.0	1.0	1.0
chr	+	1151755	1151765	1151758	0.13613713849748468	1420	1.0	1.0	1.0
chr	-	3450044	3450068	3450049	0.1361111111111111	1421	1.0	1.0	1.0
chr	-	3444110	3444119	3444115	0.1360241066123419	1422	1.0	1.0	1.0
chr	+	4200244	4200259	4200249	0.1360042735042735	1423	1.0	1.0	1.0
chr	-	3444536	3444541	3444539	0.13598566308243729	1424	1.0	1.0	1.0
chr	+	963283	963290	963284	0.1358974358974359	1425		1.0	1.0
chr	+	1147254	1147268	1147260	0.1358974358974359	1426		1.0	1.0
chr	-	1019819	1019826	1019823	0.1358974358974359	1427		1.0	1.0
chr	-	3322271	3322278	3322276	0.1358974358974359	1428		1.0	1.0
chr	+	657302	657325	657314	0.13574879227053138	1429	1.0	1.0	1.0
chr	+	4175907	4175918	4175912	0.13574660633484162	1430	1.0	1.0	1.0
chr	-	3322201	3322215	3322207	0.13574660633484162	1431	1.0	1.0	1.0
chr	-	2745679	2745687	2745684	0.13560606060606062	1432		1.0	1.0
chr	-	3270289	3270310	3270295	0.13556398566880745	1433	1.0	1.0	1.0
chr	-	3450256	3450265	3450263	0.13537215472699346	1434	1.0	1.0	1.0
chr	-	3443217	3443221	3443217	0.13533834586466165	1435	1.0	1.0	1.0
chr	-	3311615	3311629	3311620	0.135273132664437	1436	1.0	1.0	1.0
chr	-	3451902	3451910	3451906	0.1351633765426869	1437	1.0	1.0	1.0
chr	-	1799433	1799441	1799437	0.13500805152979065	1438	1.0	1.0	1.0
chr	+	191489	191493	191489	0.1349206349206349	1439	1.0	1.0	1.0
chr	+	962603	962624	962618	0.13472222222222222	1440	1.0	1.0	1.0
chr	-	3446296	3446309	3446304	0.1346774193548387	1441	1.0	1.0	1.0
chr	-	3443994	3444001	3443996	0.13466819221967963	1442	1.0	1.0	1.0
chr	+	190637	190645	190640	0.1346153846153846	1443	1.0		1.0
chr	+	4178477	4178486	4178480	0.1346153846153846	1444	1.0	1.0	1.0
chr	+	4180859	4180868	4180862	0.13450292397660818	1445	1.0	1.0	1.0
chr	-	3446475	3446487	3446480	0.13434343434343435	1446	1.0	1.0	1.0
chr	-	3451663	3451685	3451680	0.13425925925925927	1447	1.0	1.0	1.0
chr	-	3450637	3450647	3450641	0.13425925925925924	1448	1.0	1.0	1.0
chr	-	3428977	3428985	3428979	0.1342244500139237	1449	1.0	1.0	1.0
chr	-	2311884	2311896	2311888	0.13398692810457516	1450	1.0	1.0	1.0
chr	-	2745718	2745728	2745724	0.13396464646464645	1451		1.0	1.0
chr	-	3443528	3443535	3443531	0.13392857142857142	1452	1.0	1.0	1.0
chr	-	3470453	3470474	3470461	0.13392857142857142	1453	1.0	1.0	1.0
chr	-	3453170	3453179	3453173	0.13391984359726297	1454	1.0	1.0	1.0
chr	-	3472728	3472733	3472730	0.13382816014394963	1455	1.0	1.0	1.0
chr	+	4179571	4179579	4179571	0.1338098457773914	1456	1.0	1.0	1.0
chr	+	4425203	4425215	4425207	0.13372398767936294	1457	1.0	1.0	1.0
chr	-	3442919	3442927	3442923	0.13359788359788358	1458	1.0	1.0	1.0
chr	-	3445153	3445167	3445158	0.13351393188854488	1459	1.0	1.0	1.0
chr	+	962604	962611	962608	0.13347763347763347	1460	1.0	1.0	1.0
chr	-	3332929	3332948	3332943	0.1334582708645677	1461	1.0	1.0	1.0
chr	-	3442640	3442648	3442646	0.13343965975544925	1462	1.0	1.0	1.0
chr	-	3451582	3451587	3451584	0.13342131724484665	1463	1.0	1.0	1.0
chr	+	4467543	4467551	4467549	0.13333333333333333	1476	1.0		1.0
chr	-	2744337	2744341	2744337	0.13333333333333333	1478	1.0		1.0
chr	-	2744659	2744664	2744659	0.13333333333333333	1479	1.0		1.0
chr	-	2745763	2745771	2745768	0.13333333333333333	1480	1.0	1.0	
chr	-	3442810	3442819	3442814	0.13333333333333333	1481	1.0	1.0	1.0
chr	-	3920539	3920547	3920539	0.13333333333333333	1485		1.0	1.0
chr	-	3446505	3446521	3446511	0.13333333333333333	1482	1.0	1.0	1.0
chr	-	3452872	3452885	3452877	0.13333333333333333	1483	1.0	1.0	1.0
chr	-	3918196	3918201	3918196	0.13333333333333333	1484	1.0	1.0	
chr	-	3920585	3920593	3920585	0.13333333333333333	1486	1.0	1.0	
chr	-	3920607	3920614	3920611	0.13333333333333333	1487		1.0	
chr	-	1907475	1907491	1907483	0.13333333333333333	1477	1.0		1.0
chr	+	1147006	1147013	1147010	0.13333333333333333	1470	1.0	1.0	1.0
chr	+	4178946	4178955	4178951	0.13333333333333333	1475		1.0	1.0
chr	+	4176992	4176996	4176994	0.13333333333333333	1474		1.0	1.0
chr	+	4176786	4176792	4176788	0.13333333333333333	1473	1.0	1.0	1.0
chr	+	3986499	3986507	3986505	0.13333333333333333	1472	1.0		1.0
chr	+	1863747	1863753	1863748	0.13333333333333333	1471			1.0
chr	+	191243	191251	191249	0.13333333333333333	1469		1.0	1.0
chr	+	190298	190306	190304	0.13333333333333333	1468	1.0		1.0
chr	+	190152	190157	190155	0.13333333333333333	1467		1.0	1.0
chr	+	126641	126651	126646	0.13333333333333333	1466	1.0	1.0	
chr	+	124671	124678	124676	0.13333333333333333	1465	1.0		1.0
chr	+	124611	124625	124619	0.13333333333333333	1464	1.0	1.0	
chr	+	3056013	3056097	3056040	0.13318728579188524	1488	1.0	1.0	1.0
chr	-	3439809	3439827	3439814	0.1330999066293184	1489	1.0	1.0	1.0
chr	-	3442937	3442967	3442960	0.13306982872200265	1490	1.0	1.0	1.0
chr	-	2729221	2729225	2729224	0.13306168647425012	1491	1.0	1.0	1.0
chr	-	1799856	1799864	1799856	0.13290043290043288	1492	1.0	1.0	1.0
chr	-	1019404	1019414	1019406	0.1328976034858388	1493	1.0	1.0	1.0
chr	-	1019160	1019168	1019164	0.13282828282828282	1494	1.0	1.0	1.0
chr	-	3470518	3470526	3470521	0.1328042328042328	1495	1.0	1.0	1.0
chr	+	1147167	1147175	1147172	0.13280423280423279	1496		1.0	1.0
chr	+	476477	476491	476487	0.132770349519118	1497	1.0	1.0	1.0
chr	+	3720128	3720140	3720134	0.13276748971193417	1498	1.0	1.0	1.0
chr	-	1019022	1019030	1019024	0.13275613275613274	1499	1.0	1.0	1.0
chr	+	850526	850540	850537	0.13271848924022836	1500	1.0	1.0	1.0
chr	-	3378141	3378174	3378165	0.13257575757575757	1501	1.0	1.0	1.0
chr	+	4179393	4179401	4179395	0.13247863247863248	1502	1.0	1.0	1.0
chr	-	3452574	3452581	3452576	0.13247863247863248	1503	1.0	1.0	1.0
chr	-	3322337	3322345	3322339	0.13238095238095238	1504	1.0	1.0	1.0
chr	-	2731284	2731297	2731288	0.132246422565055	1505	1.0	1.0	1.0
chr	-	3449456	3449468	3449461	0.13220539051741098	1506	1.0	1.0	1.0
chr	-	3333011	3333021	3333016	0.1321573163678427	1507	1.0	1.0	1.0
chr	-	1292744	1292752	1292747	0.13203463203463203	1508	1.0		1.0
chr	-	2744301	2744322	2744314	0.13203463203463203	1509		1.0	
chr	-	2745497	2745507	2745502	0.13203463203463203	1510		1.0	1.0
chr	-	3452963	3452973	3452968	0.13196392234504759	1511	1.0	1.0	1.0
chr	-	3426927	3426931	3426929	0.1318082788671024	1512	1.0	1.0	1.0
chr	-	3445141	3445149	3445145	0.1318082788671024	1513	1.0	1.0	1.0
chr	+	4180208	4180217	4180210	0.13168551878229298	1514	1.0	1.0	1.0
chr	-	3452626	3452629	3452626	0.13158730158730156	1515	1.0	1.0	1.0
chr	-	3447773	3447781	3447776	0.13154761904761905	1516	1.0	1.0	1.0
chr	-	1799639	1799647	1799641	0.13144399460188935	1517	1.0	1.0	1.0
chr	+	190475	190481	190476	0.13137254901960785	1518		1.0	1.0
chr	+	4180030	4180038	4180034	0.1312645687645688	1519	1.0	1.0	1.0
chr	-	2746042	2746057	2746052	0.13119755911517925	1520	1.0	1.0	1.0
chr	-	3451226	3451233	3451228	0.1311965811965812	1522	1.0	1.0	1.0
chr	+	963537	963549	963542	0.1311965811965812	1521		1.0	1.0
chr	-	3440080	3440087	3440085	0.13116883116883116	1523	1.0	1.0	1.0
chr	-	3446988	3446995	3446988	0.13095238095238096	1524	1.0	1.0	
chr	-	21125	21142	21137	0.13093891402714933	1525	1.0	1.0	1.0
chr	-	2731175	2731183	2731178	0.13088756692291073	1526	1.0	1.0	1.0
chr	-	3447558	3447566	3447563	0.13071710897797853	1527	1.0	1.0	1.0
chr	+	2755672	2755680	2755674	0.13066465178675785	1528	1.0	1.0	1.0
chr	+	850926	850943	850931	0.13064713064713065	1529	1.0	1.0	1.0
chr	-	3448857	3448875	3448867	0.13055555555555556	1530	1.0	1.0	1.0
chr	+	4035279	4035290	4035284	0.1304650515176831	1531	1.0	1.0	1.0
chr	-	3449941	3449950	3449946	0.1304423545802856	1532	1.0	1.0	1.0
chr	-	3471108	3471111	3471109	0.1304093567251462	1533	1.0	1.0	1.0
chr	-	3445754	3445762	3445758	0.13040123456790123	1534	1.0	1.0	1.0
chr	-	3472239	3472261	3472241	0.13034188034188035	1535	1.0	1.0	1.0
chr	-	2924188	2924200	2924192	0.13025210084033614	1537	1.0	1.0	1.0
chr	-	3473924	3473937	3473929	0.13025210084033614	1538	1.0	1.0	1.0
chr	+	4127113	4127117	4127114	0.13025210084033614	1536	1.0	1.0	1.0
chr	-	3449714	3449722	3449716	0.13022445820433437	1539	1.0	1.0	1.0
chr	-	3471327	3471334	3471332	0.13015873015873017	1540	1.0	1.0	1.0
chr	-	3378089	3378096	3378094	0.1301106301106301	1541	1.0	1.0	1.0
chr	-	3443130	3443141	3443136	0.1300877192982456	1542	1.0	1.0	1.0
chr	-	3333199	3333214	3333202	0.12996837444655282	1543	1.0	1.0	1.0
chr	+	189962	189967	189965	0.12962962962962962	1544	1.0	1.0	
chr	-	3442279	3442291	3442285	0.12957157784743992	1545	1.0	1.0	1.0
chr	-	3473767	3473775	3473768	0.12955465587044535	1547	1.0	1.0	1.0
chr	-	3332976	3332995	3332992	0.12955465587044535	1546	1.0	1.0	1.0
chr	+	4179139	4179151	4179144	0.12949346405228757	1548	1.0	1.0	1.0
chr	-	3449382	3449401	3449395	0.12936507936507938	1549	1.0	1.0	1.0
chr	-	3451979	3451985	3451982	0.12934472934472935	1550	1.0	1.0	1.0
chr	+	4207915	4207935	4207930	0.12931034482758622	1551	1.0	1.0	1.0
chr	+	4426212	4426225	4426218	0.12929894179894177	1552	1.0	1.0	1.0
chr	-	3443544	3443552	3443548	0.12928571428571428	1553	1.0	1.0	1.0
chr	-	3448118	3448126	3448123	0.1292041292041292	1554	1.0	1.0	1.0
chr	-	1907492	1907511	1907492	0.12916666666666668	1555	1.0	1.0	
chr	+	4179519	4179531	4179524	0.12916666666666665	1556	1.0	1.0	1.0
chr	-	3447646	3447651	3447646	0.12910016977928693	1557	1.0	1.0	1.0
chr	+	1151536	1151544	1151539	0.12905844155844157	1558		1.0	1.0
chr	+	4179465	4179473	4179467	0.12905844155844157	1559	1.0	1.0	
chr	+	4179931	4179940	4179934	0.1288316179957047	1560	1.0	1.0	1.0
chr	-	3442947	3442952	3442949	0.12878787878787878	1561	1.0	1.0	1.0
chr	-	3452269	3452279	3452272	0.1286549707602339	1562	1.0	1.0	1.0
chr	+	963202	963213	963206	0.12857142857142856	1563	1.0		1.0
chr	+	4180357	4180376	4180363	0.12850729517396184	1564	1.0	1.0	1.0
chr	-	3444783	3444797	3444791	0.1284533172010486	1565	1.0	1.0	1.0
chr	+	4127010	4127018	4127010	0.12843137254901962	1566	1.0	1.0	1.0
chr	-	3447324	3447331	3447328	0.12823793490460156	1567	1.0	1.0	1.0
chr	+	4035502	4035513	4035505	0.128220748613384	1568	1.0	1.0	1.0
chr	-	3445525	3445543	3445530	0.12819185645272602	1569	1.0	1.0	1.0
chr	+	4178842	4178856	4178847	0.12813434552564987	1570	1.0	1.0	1.0
chr	+	3884371	3884387	3884380	0.1280864197530864	1571	1.0	1.0	1.0
chr	-	3332930	3332938	3332931	0.12801932367149757	1572	1.0	1.0	1.0
chr	-	3452409	3452416	3452412	0.12794117647058825	1573	1.0	1.0	
chr	-	3333292	3333300	3333296	0.1278998778998779	1574	1.0	1.0	1.0
chr	-	3441854	3441862	3441855	0.1278838120943384	1575	1.0	1.0	1.0
chr	+	4179247	4179260	4179251	0.12777777777777777	1576	1.0	1.0	1.0
chr	+	4392675	4392683	4392680	0.12777777777777777	1577	1.0	1.0	
chr	-	3452175	3452189	3452178	0.12777777777777777	1578	1.0	1.0	1.0
chr	-	3473043	3473059	3473052	0.12777777777777777	1579	1.0	1.0	1.0
chr	-	3378466	3378489	3378483	0.1276803118908382	1580	1.0	1.0	1.0
chr	-	3446942	3446950	3446946	0.12766290726817042	1581	1.0	1.0	1.0
chr	-	3378234	3378242	3378235	0.12748973107029374	1582	1.0	1.0	1.0
chr	-	2312206	2312210	2312208	0.1272727272727273	1586		1.0	1.0
chr	-	2744399	2744413	2744405	0.1272727272727273	1588		1.0	1.0
chr	-	2744239	2744250	2744244	0.1272727272727273	1587		1.0	
chr	-	3470776	3470782	3470776	0.1272727272727273	1589		1.0	1.0
chr	+	4426143	4426151	4426143	0.1272727272727273	1585		1.0	1.0
chr	+	4127160	4127173	4127169	0.1272727272727273	1584	1.0	1.0	
chr	+	962787	962795	962790	0.1272727272727273	1583		1.0	
chr	+	2755709	2755719	2755714	0.12709024814287972	1590	1.0	1.0	1.0
chr	+	850826	850837	850830	0.12698412698412698	1591	1.0	1.0	1.0
chr	+	3884271	3884281	3884273	0.12698412698412698	1592	1.0	1.0	1.0
chr	+	4176251	4176262	4176257	0.12698412698412698	1593	1.0	1.0	1.0
chr	-	3439630	3439637	3439633	0.12697375246394854	1594	1.0	1.0	1.0
chr	-	3453108	3453121	3453113	0.12663224121557456	1595	1.0	1.0	1.0
chr	-	3440570	3440579	3440574	0.1265736179529283	1596	1.0	1.0	1.0
chr	-	3378690	3378695	3378693	0.1265432098765432	1597	1.0	1.0	1.0
chr	-	3441181	3441190	3441184	0.12642554578038448	1598	1.0	1.0	1.0
chr	-	3442975	3442984	3442979	0.12638086551130032	1599	1.0	1.0	1.0
chr	+	3056023	3056031	3056026	0.12623469889592995	1600	1.0	1.0	1.0
chr	-	3450059	3450067	3450060	0.12621945955279287	1601	1.0	1.0	1.0
chr	-	3446218	3446227	3446222	0.1261406333870102	1602	1.0	1.0	1.0
chr	+	4127134	4127144	4127138	0.12602952602952602	1603	1.0	1.0	1.0
chr	-	3473027	3473040	3473032	0.1259259259259259	1604	1.0	1.0	1.0
chr	-	3333346	3333385	3333370	0.12583120204603582	1605	1.0	1.0	1.0
chr	+	4176468	4176476	4176471	0.12573099415204678	1606	1.0	1.0	1.0
chr	+	127779	127787	127785	0.12564102564102564	1607		1.0	1.0
chr	+	850348	850358	850354	0.12564102564102564	1608		1.0	1.0
chr	-	3443850	3443859	3443855	0.12564102564102564	1609	1.0	1.0	1.0
chr	-	3472591	3472594	3472591	0.12564102564102564	1610	1.0		1.0
chr	-	3447875	3447883	3447880	0.12560386473429952	1611	1.0	1.0	1.0
chr	-	3441750	3441754	3441752	0.1255685510071475	1612	1.0	1.0	1.0
chr	-	1799805	1799813	1799810	0.12555043522785456	1613	1.0	1.0	1.0
chr	+	3056077	3056097	3056093	0.1255423349713554	1614	1.0	1.0	1.0
chr	-	2746201	2746205	2746202	0.12554047259929613	1615	1.0	1.0	1.0
chr	-	3447181	3447192	3447187	0.12551892551892552	1616	1.0	1.0	1.0
chr	-	3473286	3473306	3473292	0.12549019607843137	1617	1.0	1.0	
chr	-	3378386	3378391	3378389	0.12544871794871795	1618	1.0	1.0	1.0
chr	-	3447368	3447380	3447373	0.12539184952978055	1619	1.0	1.0	1.0
chr	+	223633	223644	223638	0.12538949365824428	1620	1.0	1.0	1.0
chr	+	657446	657470	657459	0.12538754293140256	1621	1.0	1.0	1.0
chr	-	3472377	3472384	3472380	0.12536549707602337	1623	1.0	1.0	1.0
chr	-	1019584	1019612	1019589	0.12536549707602337	1622	1.0	1.0	1.0
chr	+	1151704	1151717	1151712	0.12516339869281046	1624	1.0	1.0	1.0
chr	-	1292692	1292713	1292703	0.125	1625	1.0	1.0	1.0
chr	-	2312501	2312509	2312506	0.125	1626	1.0	0.25379848215484063	1.0
chr	-	3333426	3333436	3333430	0.125	1627	1.0	1.0	1.0
chr	-	3446724	3446731	3446727	0.12494198459110739	1628	1.0	1.0	1.0
chr	-	3428948	3428972	3428959	0.12491003892193582	1629	1.0	1.0	1.0
chr	-	3442402	3442418	3442406	0.12472826086956522	1630	1.0	1.0	1.0
chr	+	4179985	4179995	4179989	0.1245380635624538	1631	1.0	1.0	1.0
chr	+	4178595	4178608	4178596	0.12453703703703704	1632	1.0	1.0	1.0
chr	+	4426504	4426512	4426506	0.12449677938808375	1633	1.0	1.0	1.0
chr	-	3446024	3446041	3446036	0.12444365670172124	1634	1.0	1.0	1.0
chr	-	1800072	1800084	1800077	0.12438271604938271	1635	1.0	1.0	1.0
chr	+	4180610	4180630	4180616	0.12435125342734038	1636	1.0	1.0	1.0
chr	-	584675	584683	584676	0.12424242424242422	1637		1.0	
chr	-	2745204	2745214	2745208	0.12424242424242422	1638	1.0	1.0	
chr	-	3471031	3471034	3471030	0.12424242424242422	1639	1.0		
chr	-	3443012	3443019	3443016	0.12405303030303032	1640	1.0	1.0	1.0
chr	-	3444566	3444569	3444568	0.12395382395382394	1641	1.0	1.0	1.0
chr	+	4166521	4166532	4166526	0.12386331617100847	1642	1.0	1.0	1.0
chr	+	1757615	1757634	1757628	0.12384226884226884	1643	1.0	1.0	1.0
chr	+	190179	190183	190181	0.12380952380952381	1644	1.0	1.0	1.0
chr	+	3056947	3056951	3056949	0.12380952380952381	1645	1.0		1.0
chr	-	3443147	3443154	3443149	0.12375674907644219	1646	1.0	1.0	1.0
chr	-	3332851	3332859	3332852	0.12372715004293951	1647	1.0	1.0	1.0
chr	-	3471431	3471443	3471435	0.1236111111111111	1648	1.0	1.0	1.0
chr	-	3446633	3446637	3446633	0.12333333333333334	1649	1.0	1.0	1.0
chr	-	3811758	3811770	3811764	0.12322751322751323	1650	1.0	1.0	1.0
chr	+	3948417	3948430	3948422	0.12314814814814816	1651	1.0	1.0	1.0
chr	-	3471961	3471973	3471966	0.12310606060606061	1652	1.0	1.0	1.0
chr	-	3440234	3440238	3440234	0.12308116094458217	1653	1.0	1.0	1.0
chr	-	3474029	3474040	3474033	0.12301587301587302	1654	1.0	1.0	1.0
chr	+	962445	962449	962446	0.12287581699346406	1655	1.0	1.0	1.0
chr	-	3377897	3377921	3377917	0.12287581699346406	1656	1.0	1.0	1.0
chr	+	4178860	4178897	4178885	0.12279541446208113	1657	1.0	1.0	1.0
chr	-	3443098	3443104	3443100	0.12278244631185807	1658	1.0	1.0	1.0
chr	-	3471253	3471257	3471255	0.12268077601410933	1659	1.0	1.0	1.0
chr	+	3210948	3210961	3210954	0.12266922094508302	1660	1.0	1.0	1.0
chr	+	4426002	4426008	4426006	0.12265512265512264	1661	1.0		1.0
chr	+	4207917	4207924	4207918	0.12264935185369182	1662	1.0	1.0	1.0
chr	+	4176081	4176103	4176099	0.1226107226107226	1663	1.0	1.0	1.0
chr	+	4425626	4425632	4425627	0.1226107226107226	1664		1.0	1.0
chr	-	3470166	3470183	3470179	0.12260283999414434	1665	1.0	1.0	1.0
chr	-	3450286	3450294	3450287	0.12259615384615384	1666	1.0	1.0	1.0
chr	-	3449599	3449609	3449604	0.12254901960784315	1667	1.0	1.0	1.0
chr	-	3450441	3450448	3450442	0.12247284878863825	1668	1.0	1.0	1.0
chr	-	2745476	2745490	2745483	0.12243214874793822	1669	1.0	1.0	1.0
chr	+	3210870	3210876	3210871	0.12237122179650917	1670	1.0	1.0	1.0
chr	-	2746080	2746088	2746082	0.1222567287784679	1671	1.0	1.0	1.0
chr	-	3322240	3322263	3322251	0.12222222222222223	1676	1.0	1.0	1.0
chr	-	3450731	3450738	3450735	0.12222222222222223	1678	1.0	1.0	
chr	-	3377925	3377932	3377929	0.12222222222222223	1677	1.0	1.0	1.0
chr	-	1019259	1019270	1019262	0.12222222222222223	1674	1.0	1.0	1.0
chr	-	1800367	1800379	1800372	0.12222222222222223	1675		1.0	1.0
chr	+	4179215	4179224	4179219	0.12222222222222223	1673		1.0	1.0
chr	+	190282	190297	190286	0.12222222222222223	1672	1.0		
chr	-	3472618	3472622	3472619	0.12222222222222222	1679	1.0	1.0	
chr	-	3333470	3333484	3333474	0.12217194570135748	1680	1.0	1.0	1.0
chr	+	4037494	4037506	4037500	0.12207629768605378	1681	1.0	1.0	1.0
chr	-	3322413	3322433	3322418	0.12207357859531771	1682	1.0	1.0	1.0
chr	-	2312594	2312615	2312607	0.12204424103737604	1683	1.0	1.0	1.0
chr	+	850900	850920	850902	0.12204396910279262	1684		1.0	1.0
chr	+	4177088	4177098	4177095	0.1219887955182073	1685	1.0	1.0	1.0
chr	-	3441102	3441123	3441117	0.12191770647653001	1686	1.0	1.0	1.0
chr	+	963346	963357	963350	0.12184873949579833	1687	1.0	1.0	1.0
chr	+	4175946	4175953	4175948	0.12184873949579833	1688	1.0	1.0	1.0
chr	-	3426797	3426805	3426802	0.12179352027549371	1689	1.0	1.0	1.0
chr	+	124648	124655	124650	0.12171717171717171	1690		1.0	1.0
chr	-	3448436	3448444	3448437	0.12166918049270992	1691	1.0	1.0	1.0
chr	-	3446822	3446842	3446833	0.12150392817059484	1692	1.0	1.0	1.0
chr	-	3472082	3472089	3472082	0.12133036046079525	1693	1.0	1.0	1.0
chr	-	3440147	3440160	3440153	0.12132183908045975	1694	1.0	1.0	1.0
chr	+	190426	190434	190431	0.12121212121212122	1695		1.0	1.0
chr	+	191412	191445	191420	0.12121212121212122	1696	1.0	1.0	1.0
chr	+	456277	456285	456280	0.12121212121212122	1697		1.0	
chr	+	4200370	4200378	4200376	0.12121212121212122	1698	1.0		1.0
chr	-	1019740	1019749	1019743	0.12121212121212122	1699			1.0
chr	-	1019841	1019854	1019846	0.12121212121212122	1700			1.0
chr	-	2744191	2744196	2744194	0.12121212121212122	1701	1.0	1.0	1.0
chr	-	2745184	2745200	2745195	0.12121212121212122	1702	1.0		1.0
chr	-	2906617	2906625	2906618	0.12121212121212122	1703	1.0	1.0	
chr	-	3308564	3308572	3308564	0.12121212121212122	1704	1.0	1.0	
chr	-	3442093	3442104	3442098	0.12121048656813033	1705	1.0	1.0	1.0
chr	+	4425329	4425334	4425331	0.12116920842411039	1706	1.0	1.0	1.0
chr	+	4177077	4177086	4177083	0.12115384615384617	1707	1.0	1.0	1.0
chr	-	3449742	3449753	3449747	0.12108395989974936	1708	1.0	1.0	1.0
chr	+	4425479	4425487	4425480	0.12105263157894737	1709	1.0	1.0	1.0
chr	-	2312028	2312036	2312031	0.1210412394622921	1710	1.0	1.0	1.0
chr	-	3450869	3450892	3450874	0.12103174603174603	1711	1.0	1.0	1.0
chr	-	3472067	3472073	3472068	0.12103174603174603	1712	1.0	1.0	1.0
chr	+	4176383	4176392	4176389	0.12083333333333333	1713		1.0	1.0
chr	-	3333144	3333152	3333146	0.12078853046594983	1714	1.0	1.0	1.0
chr	-	3452727	3452736	3452733	0.12077922077922078	1715	1.0	1.0	
chr	+	962471	962479	962472	0.12072649572649573	1716	1.0	1.0	1.0
chr	-	3472121	3472146	3472130	0.12065508021390374	1717	1.0	1.0	1.0
chr	+	4180786	4180797	4180790	0.12063492063492065	1718	1.0	1.0	1.0
chr	-	2924409	2924419	2924414	0.12058080808080808	1719	1.0	1.0	1.0
chr	+	4180801	4180818	4180807	0.12054334554334556	1720	1.0	1.0	1.0
chr	+	4180438	4180460	4180443	0.12052498418722328	1721	1.0	1.0	1.0
chr	-	3440893	3440900	3440894	0.12051529790660225	1722	1.0	1.0	1.0
chr	-	3440342	3440353	3440349	0.12051172556136791	1723	1.0	1.0	1.0
chr	+	4425876	4425888	4425882	0.12038247793396534	1724	1.0	1.0	1.0
chr	+	781258	781277	781264	0.12037037037037036	1725	1.0	1.0	1.0
chr	+	4425180	4425198	4425193	0.12037037037037036	1726	1.0	1.0	1.0
chr	-	1799969	1799974	1799972	0.12037037037037036	1727	1.0	1.0	1.0
chr	-	3473799	3473811	3473805	0.12037037037037036	1728	1.0		1.0
chr	-	3448201	3448210	3448205	0.12037037037037035	1729	1.0	1.0	1.0
chr	+	3720206	3720219	3720212	0.12033358018361863	1730	1.0	1.0	1.0
